ACTIV,CMPNO,PLTNO,ARRCD,CUSNO,INVNO,CCUS#,BATCH,ARTDT,AMONT,DISCT,REFNO,ARGL#,COMNT,POSTD,RTCOD,MCHAM,TCRCD,TEXRT,FAMON,FDIST,FMCAM,IAMON,IDIST,REMAN,DISCA,LTRDT,ADSDT,ARDDT,LINCT,NPSTE,NPSDA,OIAMT,ODAMT,TAX01,TAX02,TAX03,TX1AM,TX2AM,TX3AM,PRDTX,FRGHT,SPCHG,FNCHG,TMCOD,OCRCD,OEXRT,OEXRO,R1CER,R1UGL,R1RGL,FREMN,FDISA,FNPTE,FNPDA,FOIAM,FODAM,FFRAT,FSPCH,FFNCH,AUDDT,AUDTM,AUDUP,AUDUS,ARAGL,CALPH,AROR1,AROR2,ARTGA,ARVTA,ARDRN,ARFGA,ARFTA,ARFTX,ARDBB,ARFBB,ARBBC,ARDSP
1,10,0,I,383400,105115,3834,21318,7/19/2017,1005,0,107809,90009301000,          ,P,  ,1005,US ,1,1005,0,1005,1005,0,1005,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,1005,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1005,0,0,0,1005,0,0,0,0,7/19/2017,134127,TRICCIA   ,OB0150    ,1210000,PAK   ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,383600,105119,3836,21318,7/19/2017,1218,0,107769,90009301000,          ,P,  ,1218,US ,1,1218,0,1218,1218,0,1218,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,1218,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1218,0,0,0,1218,0,0,0,0,7/19/2017,134230,TRICCIA   ,OB0150    ,1210000,PALM  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,383600,105120,3836,21318,7/19/2017,1176,0,107770,90009301000,          ,P,  ,1176,US ,1,1176,0,1176,1176,0,1176,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,1176,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1176,0,0,0,1176,0,0,0,0,7/19/2017,134236,TRICCIA   ,OB0150    ,1210000,PALM  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,383600,105121,3836,21318,7/19/2017,1176,0,107771,90009301000,          ,P,  ,1176,US ,1,1176,0,1176,1176,0,1176,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,1176,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1176,0,0,0,1176,0,0,0,0,7/19/2017,134240,TRICCIA   ,OB0150    ,1210000,PALM  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,383600,105122,3836,21318,7/19/2017,1176,0,107772,90009301000,          ,P,  ,1176,US ,1,1176,0,1176,1176,0,1176,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,1176,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1176,0,0,0,1176,0,0,0,0,7/19/2017,134244,TRICCIA   ,OB0150    ,1210000,PALM  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,383600,105123,3836,21318,7/19/2017,1176,0,107773,90009301000,          ,P,  ,1176,US ,1,1176,0,1176,1176,0,1176,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,1176,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1176,0,0,0,1176,0,0,0,0,7/19/2017,134248,TRICCIA   ,OB0150    ,1210000,PALM  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,383600,105124,3836,21318,7/19/2017,1176,0,107774,90009301000,          ,P,  ,1176,US ,1,1176,0,1176,1176,0,1176,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,1176,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1176,0,0,0,1176,0,0,0,0,7/19/2017,134252,TRICCIA   ,OB0150    ,1210000,PALM  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,383600,105125,3836,21318,7/19/2017,1176,0,107775,90009301000,          ,P,  ,1176,US ,1,1176,0,1176,1176,0,1176,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,1176,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1176,0,0,0,1176,0,0,0,0,7/19/2017,134256,TRICCIA   ,OB0150    ,1210000,PALM  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,383600,105126,3836,21318,7/19/2017,1176,0,107785,90009301000,          ,P,  ,1176,US ,1,1176,0,1176,1176,0,1176,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,1176,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1176,0,0,0,1176,0,0,0,0,7/19/2017,134300,TRICCIA   ,OB0150    ,1210000,PALM  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,383600,105127,3836,21318,7/19/2017,1176,0,107786,90009301000,          ,P,  ,1176,US ,1,1176,0,1176,1176,0,1176,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,1176,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1176,0,0,0,1176,0,0,0,0,7/19/2017,134304,TRICCIA   ,OB0150    ,1210000,PALM  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,166800,105129,606,21319,7/19/2017,6300,0,107788,90009301000,          ,P,  ,6300,US ,1,6300,0,6300,6300,0,6300,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,6300,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,6300,0,0,0,6300,0,0,0,0,7/19/2017,162654,STEVESPOS ,OB0150    ,1210000,ENVI  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,166800,105130,606,21319,7/19/2017,4410,0,107789,90009301000,          ,P,  ,4410,US ,1,4410,0,4410,4410,0,4410,0,7/19/2017,0001-01-01,8/18/2017,0,0,0,4410,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,4410,0,0,0,4410,0,0,0,0,7/19/2017,162659,STEVESPOS ,OB0150    ,1210000,ENVI  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,P,60800,917541,1750,21321,7/19/2017,-21600,0,71917,1120404,          ,P,PY,0,US ,1,-21600,0,0,-21600,0,0,0,7/20/2017,0001-01-01,7/19/2017,1,0,0,0,0,    ,    ,    ,0,0,0,0,0,0,0,  ,US ,1,N,1,0,0,0,0,0,0,0,0,0,0,0,7/20/2017,94447,LAURA     ,LAURA     ,1210000,BNH   ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,P,60800,917542,1750,21321,7/19/2017,-21600,0,71917,1120404,          ,P,PY,0,US ,1,-21600,0,0,-21600,0,0,0,7/20/2017,0001-01-01,7/19/2017,1,0,0,0,0,    ,    ,    ,0,0,0,0,0,0,0,  ,US ,1,N,1,0,0,0,0,0,0,0,0,0,0,0,7/20/2017,94447,LAURA     ,LAURA     ,1210000,BNH   ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,P,175000,917801,1750,21322,7/19/2017,-9914.4,0,10269,1120404,          ,P,PY,0,US ,1,-9914.4,0,0,-9914.4,0,0,0,7/31/2017,0001-01-01,7/19/2017,1,0,0,0,0,    ,    ,    ,0,0,0,0,0,0,0,  ,US ,1,N,1,0,0,0,0,0,0,0,0,0,0,0,7/20/2017,94540,LAURA     ,LAURA     ,1210000,FALI  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,P,175000,917802,1750,21322,7/19/2017,-13770,0,10269,1120404,          ,P,PY,0,US ,1,-13770,0,0,-13770,0,0,0,7/31/2017,0001-01-01,7/19/2017,1,0,0,0,0,    ,    ,    ,0,0,0,0,0,0,0,  ,US ,1,N,1,0,0,0,0,0,0,0,0,0,0,0,7/20/2017,94540,LAURA     ,LAURA     ,1210000,FALI  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,P,175000,917803,1750,21322,7/19/2017,-15136.88,0,10269,1120404,          ,P,PY,0,US ,1,-15136.88,0,0,-15136.88,0,0,0,7/31/2017,0001-01-01,7/19/2017,1,0,0,0,0,    ,    ,    ,0,0,0,0,0,0,0,  ,US ,1,N,1,0,0,0,0,0,0,0,0,0,0,0,7/20/2017,94540,LAURA     ,LAURA     ,1210000,FALI  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,P,580100,109990,5801,21323,7/19/2017,-12000,0,71917,1120404,          ,P,PY,0,US ,1,-12000,0,0,-12000,0,-12000,0,7/19/2017,0001-01-01,7/19/2017,0,0,0,0,0,    ,    ,    ,0,0,0,0,0,0,0,  ,US ,1,N,1,0,0,-12000,0,0,0,0,0,0,0,0,7/20/2017,94924,LAURA     ,LAURA     ,1210000,TPR   ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,30200,105138,617,21324,7/20/2017,993.14,0,107763,90009301000,          ,P,  ,993.14,US ,1,993.14,0,993.14,993.14,0,993.14,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,993.14,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,993.14,0,0,0,993.14,0,0,0,0,7/20/2017,105544,TRICCIA   ,OB0150    ,1210000,APEX  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105133,471,21324,7/20/2017,9768,0,107792,90009301000,          ,P,  ,9768,US ,1,9768,0,9768,9768,0,9768,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,9768,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,9768,0,0,0,9768,0,0,0,0,7/20/2017,105512,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105134,471,21324,7/20/2017,3456.32,0,107701,90009301000,          ,P,  ,3456.32,US ,1,3456.32,0,3456.32,3456.32,0,3456.32,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,3456.32,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,3456.32,0,0,0,3456.32,0,0,0,0,7/20/2017,105517,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105135,471,21324,7/20/2017,4320.4,0,107784,90009301000,          ,P,  ,4320.4,US ,1,4320.4,0,4320.4,4320.4,0,4320.4,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,4320.4,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,4320.4,0,0,0,4320.4,0,0,0,0,7/20/2017,105525,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47104,105131,471,21324,7/20/2017,12789,0,107845,90009301000,          ,P,  ,12789,US ,1,12789,0,12789,12789,0,12789,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,12789,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,12789,0,0,0,12789,0,0,0,0,7/20/2017,105456,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47104,105132,471,21324,7/20/2017,10892.7,0,107642,90009301000,          ,P,  ,10892.7,US ,1,10892.7,0,10892.7,10892.7,0,10892.7,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,10892.7,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,10892.7,0,0,0,10892.7,0,0,0,0,7/20/2017,105506,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47105,105136,471,21324,7/20/2017,11400,0,107755,90009301000,          ,P,  ,11400,US ,1,11400,0,11400,11400,0,11400,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,11400,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,11400,0,0,0,11400,0,0,0,0,7/20/2017,105530,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,109600,105139,2765,21324,7/20/2017,1056,0,107765,90009301000,          ,P,  ,1056,US ,1,1056,0,1056,1056,0,1056,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,1056,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1056,0,0,0,1056,0,0,0,0,7/20/2017,105551,TRICCIA   ,OB0150    ,1210000,COAS  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,169400,105142,1690,21324,7/20/2017,3047.2,0,107722,90009301000,          ,P,  ,3047.2,US ,1,3047.2,0,3047.2,3047.2,0,3047.2,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,3047.2,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,3047.2,0,0,0,3047.2,0,0,0,0,7/20/2017,111359,TRICCIA   ,OB0150    ,1210000,ESTEE ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,383600,105137,3836,21324,7/20/2017,820,0,107776,90009301000,          ,P,  ,820,US ,1,820,0,820,820,0,820,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,820,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,820,0,0,0,820,0,0,0,0,7/20/2017,105537,TRICCIA   ,OB0150    ,1210000,PALM  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,558200,105140,1690,21324,7/20/2017,7125,0,107498,90009301000,          ,P,  ,7125,US ,1,7125,0,7125,7125,0,7125,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,7125,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,7125,0,0,0,7125,0,0,0,0,7/20/2017,111346,TRICCIA   ,OB0150    ,1210000,WHIT  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,558200,105141,1690,21324,7/20/2017,6490,0,107500,90009301000,          ,P,  ,6490,US ,1,6490,0,6490,6490,0,6490,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,6490,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,6490,0,0,0,6490,0,0,0,0,7/20/2017,111349,TRICCIA   ,OB0150    ,1210000,WHIT  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,73200,105143,3257,21325,7/20/2017,7220,0,107639,90009301000,          ,P,  ,7220,US ,1,7220,0,7220,7220,0,7220,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,7220,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,7220,0,0,0,7220,0,0,0,0,7/20/2017,152516,TRICCIA   ,OB0150    ,1210000,KIK   ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,331000,105144,3310,21325,7/20/2017,6162,0,107841,90009301000,          ,P,  ,6162,US ,1,6162,0,6162,6162,0,6162,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,6162,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,6162,0,0,0,6162,0,0,0,0,7/20/2017,153322,TRICCIA   ,OB0150    ,1210000,MELA  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,331000,105145,3310,21325,7/20/2017,5344.35,0,107842,90009301000,          ,P,  ,5344.35,US ,1,5344.35,0,5344.35,5344.35,0,5344.35,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,5344.35,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,5344.35,0,0,0,5344.35,0,0,0,0,7/20/2017,153327,TRICCIA   ,OB0150    ,1210000,MELA  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,123500,105146,1235,21326,7/20/2017,6573,0,107618,90009301000,          ,P,  ,6573,US ,1,6573,0,6573,6573,0,6573,0,7/20/2017,0001-01-01,8/19/2017,0,0,0,6573,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,6573,0,0,0,6573,0,0,0,0,7/20/2017,155905,TRICCIA   ,OB0150    ,1210000,COTY  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105151,471,21330,7/21/2017,2221.92,0,107919,90009301000,          ,P,  ,2221.92,US ,1,2221.92,0,2221.92,2221.92,0,2221.92,0,7/21/2017,0001-01-01,8/20/2017,0,0,0,2221.92,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,2221.92,0,0,0,2221.92,0,0,0,0,7/21/2017,150945,STEVESPOS ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105152,471,21330,7/21/2017,16510.1,0,107920,90009301000,          ,P,  ,16510.1,US ,1,16510.1,0,16510.1,16510.1,0,16510.1,0,7/21/2017,0001-01-01,8/20/2017,0,0,0,16510.1,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,16510.1,0,0,0,16510.1,0,0,0,0,7/21/2017,150951,STEVESPOS ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105153,471,21330,7/21/2017,14695.62,0,107921,90009301000,          ,P,  ,14695.62,US ,1,14695.62,0,14695.62,14695.62,0,14695.62,0,7/21/2017,0001-01-01,8/20/2017,0,0,0,14695.62,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,14695.62,0,0,0,14695.62,0,0,0,0,7/21/2017,150957,STEVESPOS ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47104,105148,471,21330,7/21/2017,40351.5,0,107918,90009301000,          ,P,  ,40351.5,US ,1,40351.5,0,40351.5,40351.5,0,40351.5,0,7/21/2017,0001-01-01,8/20/2017,0,0,0,40351.5,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,40351.5,0,0,0,40351.5,0,0,0,0,7/21/2017,150843,STEVESPOS ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47104,105149,471,21330,7/21/2017,13943.75,0,107923,90009301000,          ,P,  ,13943.75,US ,1,13943.75,0,13943.75,13943.75,0,13943.75,0,7/21/2017,0001-01-01,8/20/2017,0,0,0,13943.75,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,13943.75,0,0,0,13943.75,0,0,0,0,7/21/2017,150852,STEVESPOS ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47104,105150,471,21330,7/21/2017,12348,0,107924,90009301000,          ,P,  ,12348,US ,1,12348,0,12348,12348,0,12348,0,7/21/2017,0001-01-01,8/20/2017,0,0,0,12348,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,12348,0,0,0,12348,0,0,0,0,7/21/2017,150916,STEVESPOS ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47105,105147,471,21330,7/21/2017,9184.9,0,107917,90009301000,          ,P,  ,9184.9,US ,1,9184.9,0,9184.9,9184.9,0,9184.9,0,7/21/2017,0001-01-01,8/20/2017,0,0,0,9184.9,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,9184.9,0,0,0,9184.9,0,0,0,0,7/21/2017,150756,STEVESPOS ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,275201,105154,471,21330,7/21/2017,3307.5,0,107922,90009301000,          ,P,  ,3307.5,US ,1,3307.5,0,3307.5,3307.5,0,3307.5,0,7/21/2017,0001-01-01,8/20/2017,0,0,0,3307.5,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,3307.5,0,0,0,3307.5,0,0,0,0,7/21/2017,151013,STEVESPOS ,OB0150    ,1210000,JEYE  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105156,471,21331,7/24/2017,330.7,0,107816,90009301000,          ,P,  ,330.7,US ,1,330.7,0,330.7,330.7,0,330.7,0,7/24/2017,0001-01-01,8/23/2017,0,0,0,330.7,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,330.7,0,0,0,330.7,0,0,0,0,7/24/2017,113608,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105157,471,21331,7/24/2017,264.56,0,107939,90009301000,          ,P,  ,264.56,US ,1,264.56,0,264.56,264.56,0,264.56,0,7/24/2017,0001-01-01,8/23/2017,0,0,0,264.56,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,264.56,0,0,0,264.56,0,0,0,0,7/24/2017,113614,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105158,471,21331,7/24/2017,3141.65,0,107884,90009301000,          ,P,  ,3141.65,US ,1,3141.65,0,3141.65,3141.65,0,3141.65,0,7/24/2017,0001-01-01,8/23/2017,0,0,0,3141.65,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,3141.65,0,0,0,3141.65,0,0,0,0,7/24/2017,113622,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105159,471,21331,7/24/2017,20435.2,0,107741,90009301000,          ,P,  ,20435.2,US ,1,20435.2,0,20435.2,20435.2,0,20435.2,0,7/24/2017,0001-01-01,8/23/2017,0,0,0,20435.2,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,20435.2,0,0,0,20435.2,0,0,0,0,7/24/2017,113630,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47103,105160,471,21331,7/24/2017,9876.6,0,107798,90009301000,          ,P,  ,9876.6,US ,1,9876.6,0,9876.6,9876.6,0,9876.6,0,7/24/2017,0001-01-01,8/23/2017,0,0,0,9876.6,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,9876.6,0,0,0,9876.6,0,0,0,0,7/24/2017,113638,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,111011,105162,1110,21331,7/24/2017,8663.4,0,107820,90009301000,          ,P,  ,8663.4,US ,1,8663.4,0,8663.4,8663.4,0,8663.4,0,7/24/2017,0001-01-01,8/23/2017,0,0,0,8663.4,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,8663.4,0,0,0,8663.4,0,0,0,0,7/24/2017,113650,TRICCIA   ,OB0150    ,1210000,COLGAT,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,175000,105164,1750,21331,7/24/2017,12240,0,107801,90009301000,          ,P,  ,12240,US ,1,12240,0,12240,12240,0,0,0,7/31/2017,0001-01-01,8/23/2017,1,0,0,12240,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,0,0,0,0,12240,0,0,0,0,7/24/2017,142155,TRICCIA   ,OB0150    ,1210000,FALI  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,175000,105165,1750,21331,7/24/2017,17000,0,107802,90009301000,          ,P,  ,17000,US ,1,17000,0,17000,17000,0,0,0,7/31/2017,0001-01-01,8/23/2017,1,0,0,17000,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,0,0,0,0,17000,0,0,0,0,7/24/2017,142203,TRICCIA   ,OB0150    ,1210000,FALI  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,175000,105166,1750,21331,7/24/2017,18687.5,0,107803,90009301000,          ,P,  ,18687.5,US ,1,18687.5,0,18687.5,18687.5,0,0,0,7/31/2017,0001-01-01,8/23/2017,1,0,0,18687.5,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,0,0,0,0,18687.5,0,0,0,0,7/24/2017,142208,TRICCIA   ,OB0150    ,1210000,FALI  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,191200,105163,1912,21331,7/24/2017,1190.5,0,107800,90009301000,          ,P,  ,1190.5,US ,1,1190.5,0,1190.5,1190.5,0,1190.5,0,7/24/2017,0001-01-01,8/23/2017,0,0,0,1190.5,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1190.5,0,0,0,1190.5,0,0,0,0,7/24/2017,115102,TRICCIA   ,OB0150    ,1210000,FRAG  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,356000,105161,3560,21331,7/24/2017,1125,0,107831,90009301000,          ,P,  ,1125,US ,1,1125,0,1125,1125,0,1125,0,7/24/2017,0001-01-01,8/23/2017,0,0,0,1125,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1125,0,0,0,1125,0,0,0,0,7/24/2017,113644,TRICCIA   ,OB0150    ,1210000,MVP   ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,413301,105155,4133,21331,7/24/2017,1596,0,107875,90009301000,          ,P,  ,1596,US ,1,1596,0,1596,1596,0,1596,0,7/24/2017,0001-01-01,8/23/2017,0,0,0,1596,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1596,0,0,0,1596,0,0,0,0,7/24/2017,93425,STEVESPOS ,OB0150    ,1210000,PROCTO,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105167,471,21332,7/25/2017,1024,0,107563,90009301000,          ,P,  ,1024,US ,1,1024,0,1024,1024,0,1024,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,1024,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1024,0,0,0,1024,0,0,0,0,7/25/2017,124819,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105168,471,21332,7/25/2017,9887.88,0,107666,90009301000,          ,P,  ,9887.88,US ,1,9887.88,0,9887.88,9887.88,0,9887.88,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,9887.88,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,9887.88,0,0,0,9887.88,0,0,0,0,7/25/2017,124824,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
1,10,0,I,47100,105169,471,21332,7/25/2017,1789.88,0,107554,90009301000,          ,P,  ,1789.88,US ,1,1789.88,0,1789.88,1789.88,0,1789.88,0,7/25/2017,0001-01-01,8/24/2017,0,0,0,1789.88,0,    ,    ,    ,0,0,0,0,0,0,0,2,US ,1,N,1,0,0,1789.88,0,0,0,1789.88,0,0,0,0,7/25/2017,124827,TRICCIA   ,OB0150    ,1210000,BEAU  ,  ,  ,0,0,0,0,0,0,0,0,0001-01-01,N
